name,time,density,heading,latitude,longitude,passID,speed,temperature
processed,2022-09-29T17:45:33.769Z,93.66,90,37.819043,-121.291098,40,3.165,180.2526738
processed,2022-09-29T17:45:33.897Z,93.66,90,37.819043,-121.291098,40,3.165,182.1966517
processed,2022-09-29T17:45:34.025Z,94.76,90,37.819043,-121.291098,40,3.165,184.2135265
processed,2022-09-29T17:45:34.153Z,93.66,90,37.819043,-121.291098,40,3.165,186.2547076
processed,2022-09-29T17:45:34.281Z,94.97,90,37.819043,-121.291098,40,3.165,188.2716573
processed,2022-09-29T17:45:34.409Z,93.66,90,37.819043,-121.291098,40,3.165,188.1501544
processed,2022-09-29T17:45:34.537Z,93.66,90,37.819043,-121.291098,40,3.165,188.7819755
processed,2022-09-29T17:45:34.665Z,93.66,90,37.819043,-121.291098,40,3.165,189.5109999
processed,2022-09-29T17:45:34.793Z,93.66,93.602,37.819042,-121.291082,40,3.084,189.8268982
processed,2022-09-29T17:45:34.921Z,94.76,93.602,37.819042,-121.291082,40,3.084,191.4063796
processed,2022-09-29T17:45:35.049Z,94.76,93.602,37.819042,-121.291082,40,3.084,191.7222756
processed,2022-09-29T17:45:35.177Z,93.66,93.602,37.819042,-121.291082,40,3.084,191.6736762
processed,2022-09-29T17:45:35.305Z,93.66,93.602,37.819042,-121.291082,40,3.084,191.6007771
processed,2022-09-29T17:45:35.433Z,94.76,93.602,37.819042,-121.291082,40,3.084,190.142792
processed,2022-09-29T17:45:35.561Z,93.66,93.602,37.819042,-121.291082,40,3.084,189.6567992
processed,2022-09-29T17:45:35.689Z,94.97,93.602,37.819042,-121.291082,40,3.084,188.441763
processed,2022-09-29T17:45:35.817Z,93.66,90,37.819042,-121.291067,40,2.958,187.7370416
processed,2022-09-29T17:45:35.945Z,93.66,90,37.819042,-121.291067,40,2.958,187.8828465
processed,2022-09-29T17:45:36.073Z,93.66,90,37.819042,-121.291067,40,2.958,188.3931625
processed,2022-09-29T17:45:36.201Z,93.66,90,37.819042,-121.291067,40,2.958,188.6118698
processed,2022-09-29T17:45:36.329Z,93.66,90,37.819042,-121.291067,40,2.958,188.587569
processed,2022-09-29T17:45:36.457Z,93.66,90,37.819042,-121.291067,40,2.958,188.2473576
processed,2022-09-29T17:45:36.585Z,94.97,90,37.819042,-121.291067,40,2.958,186.9837242
processed,2022-09-29T17:45:36.713Z,93.66,90,37.819042,-121.291067,40,2.958,187.5912412
processed,2022-09-29T17:45:36.841Z,94.76,86.398,37.819043,-121.291051,40,3.199,188.0286503
processed,2022-09-29T17:45:36.969Z,93.66,86.398,37.819043,-121.291051,40,3.199,189.2922904
processed,2022-09-29T17:45:37.097Z,93.66,86.398,37.819043,-121.291051,40,3.199,188.6604714
processed,2022-09-29T17:45:37.225Z,93.66,86.398,37.819043,-121.291051,40,3.199,188.7090719
processed,2022-09-29T17:45:37.353Z,93.66,86.398,37.819043,-121.291051,40,3.199,187.8342449
processed,2022-09-29T17:45:37.481Z,93.66,86.398,37.819043,-121.291051,40,3.199,188.587569
processed,2022-09-29T17:45:37.609Z,93.66,86.398,37.819043,-121.291051,40,3.199,189.9483877
processed,2022-09-29T17:45:37.737Z,93.66,86.398,37.819044,-121.291035,40,3.061,191.0904835
processed,2022-09-29T17:45:37.865Z,93.66,86.398,37.819044,-121.291035,40,3.061,189.8511923
processed,2022-09-29T17:45:37.993Z,93.66,86.398,37.819044,-121.291035,40,3.061,189.6081998
processed,2022-09-29T17:45:38.121Z,93.66,86.398,37.819044,-121.291035,40,3.061,190.2885935
processed,2022-09-29T17:45:38.249Z,94.76,86.398,37.819044,-121.291035,40,3.061,191.2848811
processed,2022-09-29T17:45:38.377Z,93.66,86.398,37.819044,-121.291035,40,3.061,190.3128932
processed,2022-09-29T17:45:38.505Z,93.66,86.398,37.819044,-121.291035,40,3.061,189.1464844
processed,2022-09-29T17:45:38.633Z,93.66,86.398,37.819044,-121.291035,40,3.061,190.1670906
processed,2022-09-29T17:45:38.761Z,94.97,90,37.819044,-121.291019,40,3.176,191.7951747
processed,2022-09-29T17:45:38.889Z,93.66,90,37.819044,-121.291019,40,3.176,192.2082695
processed,2022-09-29T17:45:39.017Z,93.66,90,37.819044,-121.291019,40,3.176,191.4306793
processed,2022-09-29T17:45:39.145Z,94.76,90,37.819044,-121.291019,40,3.176,193.0587589
processed,2022-09-29T17:45:39.273Z,94.76,90,37.819044,-121.291019,40,3.176,194.8326389
processed,2022-09-29T17:45:39.401Z,93.66,90,37.819044,-121.291019,40,3.176,195.6831373
processed,2022-09-29T17:45:39.529Z,93.66,90,37.819044,-121.291019,40,3.176,195.8775348
processed,2022-09-29T17:45:39.657Z,94.76,90,37.819044,-121.291019,40,3.176,195.4887397
processed,2022-09-29T17:45:39.785Z,93.66,90,37.819044,-121.291003,40,3.142,195.8775326
processed,2022-09-29T17:45:39.913Z,94.97,90,37.819044,-121.291003,40,3.142,197.2626734
processed,2022-09-29T17:45:40.041Z,93.66,90,37.819044,-121.291003,40,3.142,195.9261309
processed,2022-09-29T17:45:40.169Z,94.76,90,37.819044,-121.291003,40,3.142,197.6271845
processed,2022-09-29T17:45:40.297Z,94.97,90,37.819044,-121.291003,40,3.142,200.5432083
processed,2022-09-29T17:45:40.425Z,93.66,90,37.819044,-121.291003,40,3.142,199.2310158
processed,2022-09-29T17:45:40.553Z,93.66,90,37.819044,-121.291003,40,3.142,196.8738715
processed,2022-09-29T17:45:40.681Z,94.76,90,37.819044,-121.291003,40,3.142,195.1971344
processed,2022-09-29T17:45:40.809Z,93.66,90,37.819044,-121.290987,40,3.061,193.9821474
processed,2022-09-29T17:45:40.937Z,93.66,90,37.819044,-121.290987,40,3.061,193.0587589
processed,2022-09-29T17:45:41.065Z,93.66,90,37.819044,-121.290987,40,3.061,192.2082695
processed,2022-09-29T17:45:41.193Z,93.66,90,37.819044,-121.290987,40,3.061,190.0455955
processed,2022-09-29T17:45:41.321Z,93.66,90,37.819044,-121.290987,40,3.061,189.6081976
processed,2022-09-29T17:45:41.449Z,93.66,90,37.819044,-121.290987,40,3.061,191.0661838
processed,2022-09-29T17:45:41.577Z,93.66,90,37.819044,-121.290987,40,3.061,192.9129607
processed,2022-09-29T17:45:41.705Z,93.66,90,37.819044,-121.290987,40,3.061,192.572765
processed,2022-09-29T17:45:41.833Z,93.66,86.398,37.819045,-121.290971,40,3.153,191.527878
processed,2022-09-29T17:45:41.961Z,93.66,86.398,37.819045,-121.290971,40,3.153,191.6736762
processed,2022-09-29T17:45:42.089Z,93.66,86.398,37.819045,-121.290971,40,3.153,192.1596701
processed,2022-09-29T17:45:42.217Z,93.66,86.398,37.819045,-121.290971,40,3.153,192.2811686
processed,2022-09-29T17:45:42.345Z,94.76,86.398,37.819045,-121.290971,40,3.153,192.5241656
processed,2022-09-29T17:45:42.473Z,94.76,86.398,37.819045,-121.290971,40,3.153,192.013872
processed,2022-09-29T17:45:42.601Z,94.76,86.398,37.819045,-121.290971,40,3.153,191.8437741
processed,2022-09-29T17:45:42.729Z,94.97,90,37.819045,-121.290955,40,3.119,191.5521777
processed,2022-09-29T17:45:42.857Z,93.66,90,37.819045,-121.290955,40,3.119,191.9895723
processed,2022-09-29T17:45:42.985Z,93.66,90,37.819045,-121.290955,40,3.119,192.4755662
processed,2022-09-29T17:45:43.113Z,93.66,90,37.819045,-121.290955,40,3.119,192.4269668
processed,2022-09-29T17:45:43.241Z,93.66,90,37.819045,-121.290955,40,3.119,192.5484653
processed,2022-09-29T17:45:43.369Z,94.97,90,37.819045,-121.290955,40,3.119,191.0175844
processed,2022-09-29T17:45:43.497Z,93.66,90,37.819045,-121.290955,40,3.119,189.8997984
processed,2022-09-29T17:45:43.625Z,94.97,90,37.819045,-121.290955,40,3.119,188.8791788
processed,2022-09-29T17:45:43.753Z,93.66,90,37.819045,-121.290939,40,3.061,188.2473598
processed,2022-09-29T17:45:43.881Z,93.66,90,37.819045,-121.290939,40,3.061,187.2510276
processed,2022-09-29T17:45:44.009Z,93.66,90,37.819045,-121.290939,40,3.061,187.5669348
processed,2022-09-29T17:45:44.137Z,93.66,90,37.819045,-121.290939,40,3.061,186.9837164
processed,2022-09-29T17:45:44.265Z,93.66,90,37.819045,-121.290939,40,3.061,187.834246
processed,2022-09-29T17:45:44.393Z,93.66,90,37.819045,-121.290939,40,3.061,186.4005002
processed,2022-09-29T17:45:44.521Z,93.66,90,37.819045,-121.290939,40,3.061,185.8416072
processed,2022-09-29T17:45:44.649Z,93.66,90,37.819045,-121.290939,40,3.061,185.5257101
processed,2022-09-29T17:45:44.777Z,93.66,90,37.819045,-121.290923,40,3.015,186.3762061
processed,2022-09-29T17:45:44.905Z,93.66,90,37.819045,-121.290923,40,3.015,186.7650091
processed,2022-09-29T17:45:45.033Z,93.66,90,37.819045,-121.290923,40,3.015,188.32026
processed,2022-09-29T17:45:45.161Z,93.66,90,37.819045,-121.290923,40,3.015,188.9034796
processed,2022-09-29T17:45:45.289Z,94.97,90,37.819045,-121.290923,40,3.015,188.3688617
processed,2022-09-29T17:45:45.417Z,93.66,90,37.819045,-121.290923,40,3.015,187.7856421
processed,2022-09-29T17:45:45.545Z,93.66,90,37.819045,-121.290923,40,3.015,186.7164164
processed,2022-09-29T17:45:45.673Z,94.76,90,37.819045,-121.290923,40,3.015,186.3276101
processed,2022-09-29T17:45:45.801Z,94.97,90,37.819045,-121.290907,40,3.153,187.542634
processed,2022-09-29T17:45:45.929Z,93.66,90,37.819045,-121.290907,40,3.153,188.8305749
processed,2022-09-29T17:45:46.057Z,93.66,90,37.819045,-121.290907,40,3.153,189.7297005
processed,2022-09-29T17:45:46.185Z,94.76,90,37.819045,-121.290907,40,3.153,189.4623961
processed,2022-09-29T17:45:46.313Z,94.76,90,37.819045,-121.290907,40,3.153,188.9520812
processed,2022-09-29T17:45:46.441Z,93.66,90,37.819045,-121.290907,40,3.153,186.594909
processed,2022-09-29T17:45:46.569Z,93.66,90,37.819045,-121.290907,40,3.153,186.1575066
processed,2022-09-29T17:45:46.697Z,93.66,90,37.819045,-121.290907,40,3.153,186.5220121
processed,2022-09-29T17:45:46.825Z,94.76,90,37.819045,-121.290891,40,3.199,187.0566189
processed,2022-09-29T17:45:46.953Z,94.76,90,37.819045,-121.290891,40,3.199,187.3968291
processed,2022-09-29T17:45:47.081Z,93.66,90,37.819045,-121.290891,40,3.199,187.2267234
processed,2022-09-29T17:45:47.209Z,93.66,90,37.819045,-121.290891,40,3.199,185.4771118
processed,2022-09-29T17:45:47.337Z,94.76,90,37.819045,-121.290891,40,3.199,187.0809275
processed,2022-09-29T17:45:47.465Z,94.76,90,37.819045,-121.290891,40,3.199,189.0735786
processed,2022-09-29T17:45:47.593Z,93.66,90,37.819045,-121.290891,40,3.199,190.7745875
processed,2022-09-29T17:45:47.721Z,94.76,90,37.819045,-121.290875,40,3.153,191.7951747
processed,2022-09-29T17:45:47.849Z,94.97,90,37.819045,-121.290875,40,3.153,191.5035783
processed,2022-09-29T17:45:47.977Z,94.97,90,37.819045,-121.290875,40,3.153,191.527878
processed,2022-09-29T17:45:48.105Z,94.76,90,37.819045,-121.290875,40,3.153,191.5521777
processed,2022-09-29T17:45:48.233Z,94.97,90,37.819045,-121.290875,40,3.153,190.6773887
processed,2022-09-29T17:45:48.361Z,93.66,90,37.819045,-121.290875,40,3.153,189.1950882
processed,2022-09-29T17:45:48.489Z,93.66,90,37.819045,-121.290875,40,3.153,189.1950871
processed,2022-09-29T17:45:48.617Z,94.97,90,37.819045,-121.290875,40,3.153,188.8791788
processed,2022-09-29T17:45:48.745Z,94.97,86.158,37.819046,-121.29086,40,3.084,187.9557501
processed,2022-09-29T17:45:48.873Z,94.97,86.158,37.819046,-121.29086,40,3.084,188.1501544
processed,2022-09-29T17:45:49.001Z,94.76,86.158,37.819046,-121.29086,40,3.084,188.8062741
processed,2022-09-29T17:45:49.129Z,93.66,86.158,37.819046,-121.29086,40,3.084,189.3408931
processed,2022-09-29T17:45:49.257Z,93.66,86.158,37.819046,-121.29086,40,3.084,189.6324917
processed,2022-09-29T17:45:49.385Z,94.97,86.158,37.819046,-121.29086,40,3.084,190.8231869
processed,2022-09-29T17:45:49.513Z,94.97,86.158,37.819046,-121.29086,40,3.084,193.131658
processed,2022-09-29T17:45:49.641Z,94.97,86.158,37.819046,-121.29086,40,3.084,194.3952422
processed,2022-09-29T17:45:49.769Z,94.76,90,37.819046,-121.290844,40,3.211,195.0756337
processed,2022-09-29T17:45:49.897Z,93.66,90,37.819046,-121.290844,40,3.211,195.488733
processed,2022-09-29T17:45:50.025Z,94.76,90,37.819046,-121.290844,40,3.211,193.6176519
processed,2022-09-29T17:45:50.153Z,93.66,90,37.819046,-121.290844,40,3.211,191.8437741
processed,2022-09-29T17:45:50.281Z,93.66,90,37.819046,-121.290844,40,3.211,191.9166732
processed,2022-09-29T17:45:50.409Z,94.76,90,37.819046,-121.290844,40,3.211,192.8157619
processed,2022-09-29T17:45:50.537Z,93.66,90,37.819046,-121.290844,40,3.211,194.0307467
processed,2022-09-29T17:45:50.665Z,94.97,90,37.819046,-121.290844,40,3.211,195.1971344
processed,2022-09-29T17:45:50.793Z,94.76,90,37.819046,-121.290828,40,3.165,196.7037636
processed,2022-09-29T17:45:50.921Z,94.76,90,37.819046,-121.290828,40,3.165,198.161789
processed,2022-09-29T17:45:51.049Z,94.76,90,37.819046,-121.290828,40,3.165,199.255311
processed,2022-09-29T17:45:51.177Z,94.97,90,37.819046,-121.290828,40,3.165,199.5955168
processed,2022-09-29T17:45:51.305Z,94.97,90,37.819046,-121.290828,40,3.165,199.182412
processed,2022-09-29T17:45:51.433Z,94.97,90,37.819046,-121.290828,40,3.165,197.2869753
processed,2022-09-29T17:45:51.561Z,94.76,90,37.819046,-121.290828,40,3.165,195.9990333
processed,2022-09-29T17:45:51.689Z,94.76,90,37.819046,-121.290828,40,3.165,196.6308533
processed,2022-09-29T17:45:51.817Z,94.76,90,37.819046,-121.290812,40,3.142,199.5712049
processed,2022-09-29T17:45:51.945Z,93.66,90,37.819046,-121.290812,40,3.142,201.8067925
processed,2022-09-29T17:45:52.073Z,94.76,90,37.819046,-121.290812,40,3.142,202.0254898
processed,2022-09-29T17:45:52.201Z,94.76,90,37.819046,-121.290812,40,3.142,202.0983889
processed,2022-09-29T17:45:52.329Z,94.76,90,37.819046,-121.290812,40,3.142,201.2964989
processed,2022-09-29T17:45:52.457Z,94.97,90,37.819046,-121.290812,40,3.142,200.2516109
processed,2022-09-29T17:45:52.585Z,94.76,90,37.819046,-121.290812,40,3.142,199.595509
processed,2022-09-29T17:45:52.713Z,93.66,90,37.819046,-121.290812,40,3.142,199.9357126
processed,2022-09-29T17:45:52.841Z,94.76,90,37.819046,-121.290796,40,3.142,201.0778017
processed,2022-09-29T17:45:52.969Z,94.76,90,37.819046,-121.290796,40,3.142,201.7338935
processed,2022-09-29T17:45:53.097Z,94.76,90,37.819046,-121.290796,40,3.142,202.2198874
processed,2022-09-29T17:45:53.225Z,94.97,90,37.819046,-121.290796,40,3.142,202.5114837
processed,2022-09-29T17:45:53.353Z,94.97,90,37.819046,-121.290796,40,3.142,202.3413859
processed,2022-09-29T17:45:53.481Z,94.97,90,37.819046,-121.290796,40,3.142,202.0740892
processed,2022-09-29T17:45:53.609Z,94.76,90,37.819046,-121.290796,40,3.142,202.1469883
processed,2022-09-29T17:45:53.737Z,94.76,90,37.819046,-121.29078,40,3.142,202.0740892
processed,2022-09-29T17:45:53.865Z,94.97,90,37.819046,-121.29078,40,3.142,201.9768904
processed,2022-09-29T17:45:53.993Z,94.97,90,37.819046,-121.29078,40,3.142,201.2235998
processed,2022-09-29T17:45:54.121Z,94.97,90,37.819046,-121.29078,40,3.142,200.6647068
processed,2022-09-29T17:45:54.249Z,94.76,90,37.819046,-121.29078,40,3.142,200.5918066
processed,2022-09-29T17:45:54.377Z,94.76,90,37.819046,-121.29078,40,3.142,200.3002047
processed,2022-09-29T17:45:54.505Z,94.97,90,37.819046,-121.29078,40,3.142,200.4946067
processed,2022-09-29T17:45:54.633Z,94.97,90,37.819046,-121.29078,40,3.142,200.9320035
processed,2022-09-29T17:45:54.761Z,94.76,90,37.819046,-121.290764,40,3.073,200.0815096
processed,2022-09-29T17:45:54.889Z,94.97,90,37.819046,-121.290764,40,3.073,198.1131896
processed,2022-09-29T17:45:55.017Z,94.76,90,37.819046,-121.290764,40,3.073,198.5749073
processed,2022-09-29T17:45:55.145Z,94.76,90,37.819046,-121.290764,40,3.073,198.8422117
processed,2022-09-29T17:45:55.273Z,94.76,90,37.819046,-121.290764,40,3.073,200.1058116
processed,2022-09-29T17:45:55.401Z,94.76,90,37.819046,-121.290764,40,3.073,200.883403
processed,2022-09-29T17:45:55.529Z,94.97,90,37.819046,-121.290764,40,3.073,201.1750004
processed,2022-09-29T17:45:55.657Z,94.97,90,37.819046,-121.290764,40,3.073,201.8796916
processed,2022-09-29T17:45:55.785Z,94.76,90,37.819046,-121.290748,40,3.084,202.5357834
processed,2022-09-29T17:45:55.913Z,94.97,90,37.819046,-121.290748,40,3.084,202.973178
processed,2022-09-29T17:45:56.041Z,93.66,90,37.819046,-121.290748,40,3.084,202.3656856
processed,2022-09-29T17:45:56.169Z,93.66,90,37.819046,-121.290748,40,3.084,201.8553919
processed,2022-09-29T17:45:56.297Z,94.97,90,37.819046,-121.290748,40,3.084,201.6366947
processed,2022-09-29T17:45:56.425Z,94.76,90,37.819046,-121.290748,40,3.084,201.3693969
processed,2022-09-29T17:45:56.553Z,94.76,90,37.819046,-121.290748,40,3.084,201.0048992
processed,2022-09-29T17:45:56.681Z,94.97,90,37.819046,-121.290748,40,3.084,200.1058093
processed,2022-09-29T17:45:56.809Z,94.97,90,37.819046,-121.290732,40,3.28,199.6441095
processed,2022-09-29T17:45:56.937Z,94.76,90,37.819046,-121.290732,40,3.28,197.8944912
processed,2022-09-29T17:45:57.065Z,93.66,90,37.819046,-121.290732,40,3.28,196.7037547
processed,2022-09-29T17:45:57.193Z,94.97,90,37.819046,-121.290732,40,3.28,196.6551631
processed,2022-09-29T17:45:57.321Z,94.76,90,37.819046,-121.290732,40,3.28,196.9467729
processed,2022-09-29T17:45:57.449Z,93.66,90,37.819046,-121.290732,40,3.28,197.1897665
processed,2022-09-29T17:45:57.577Z,93.66,90,37.819046,-121.290732,40,3.28,199.0609112
processed,2022-09-29T17:45:57.705Z,94.76,90,37.819046,-121.290732,40,3.28,200.0086072
processed,2022-09-29T17:45:57.833Z,94.97,90,37.819046,-121.290716,40,3.176,199.1337969
processed,2022-09-29T17:45:57.961Z,94.76,90,37.819046,-121.290716,40,3.176,201.0048981
processed,2022-09-29T17:45:58.089Z,93.66,90,37.819046,-121.290716,40,3.176,201.369398
processed,2022-09-29T17:45:58.217Z,94.76,90,37.819046,-121.290716,40,3.176,201.053502
processed,2022-09-29T17:45:58.345Z,93.66,90,37.819046,-121.290716,40,3.176,200.8348047
processed,2022-09-29T17:45:58.473Z,94.97,90,37.819046,-121.290716,40,3.176,201.0049003
processed,2022-09-29T17:45:58.601Z,94.76,90,37.819046,-121.290716,40,3.176,201.5394959
processed,2022-09-29T17:45:58.729Z,94.76,90,37.819046,-121.2907,40,3.05,202.2684868
processed,2022-09-29T17:45:58.857Z,94.76,90,37.819046,-121.2907,40,3.05,201.8310922
processed,2022-09-29T17:45:58.985Z,94.97,90,37.819046,-121.2907,40,3.05,201.3450983
processed,2022-09-29T17:45:59.113Z,94.97,90,37.819046,-121.2907,40,3.05,200.0329091
processed,2022-09-29T17:45:59.241Z,94.76,90,37.819046,-121.2907,40,3.05,199.3039104
processed,2022-09-29T17:45:59.369Z,94.97,90,37.819046,-121.2907,40,3.05,199.7413117
processed,2022-09-29T17:45:59.497Z,94.76,90,37.819046,-121.2907,40,3.05,199.2796074
processed,2022-09-29T17:45:59.625Z,94.76,90,37.819046,-121.2907,40,3.05,197.2383703
processed,2022-09-29T17:45:59.753Z,94.76,90,37.819046,-121.290685,40,3.038,194.3466428
processed,2022-09-29T17:45:59.881Z,94.97,90,37.819046,-121.290685,40,3.038,195.4401347
processed,2022-09-29T17:46:00.009Z,94.76,90,37.819046,-121.290685,40,3.038,196.9953655
processed,2022-09-29T17:46:00.137Z,94.76,90,37.819046,-121.290685,40,3.038,197.554282
processed,2022-09-29T17:46:00.265Z,94.97,90,37.819046,-121.290685,40,3.038,196.9467628
processed,2022-09-29T17:46:00.393Z,94.97,90,37.819046,-121.290685,40,3.038,197.3841808
processed,2022-09-29T17:46:00.521Z,94.76,90,37.819046,-121.290685,40,3.038,197.6271856
processed,2022-09-29T17:46:00.649Z,93.66,90,37.819046,-121.290685,40,3.038,197.602887
processed,2022-09-29T17:46:00.777Z,93.66,90,37.819046,-121.290669,40,3.142,196.3392559
processed,2022-09-29T17:46:00.905Z,94.76,90,37.819046,-121.290669,40,3.142,197.3598789
processed,2022-09-29T17:46:01.033Z,94.97,90,37.819046,-121.290669,40,3.142,198.4047982
processed,2022-09-29T17:46:01.161Z,94.97,90,37.819046,-121.290669,40,3.142,199.060909
processed,2022-09-29T17:46:01.289Z,94.97,90,37.819046,-121.290669,40,3.142,199.4253989
processed,2022-09-29T17:46:01.417Z,94.97,90,37.819046,-121.290669,40,3.142,198.3561988
processed,2022-09-29T17:46:01.545Z,94.76,90,37.819046,-121.290669,40,3.142,199.0609045
processed,2022-09-29T17:46:01.673Z,94.76,90,37.819046,-121.290669,40,3.142,200.5189031
processed,2022-09-29T17:46:01.801Z,94.97,86.398,37.819047,-121.290653,40,3.13,200.3487974
processed,2022-09-29T17:46:01.929Z,93.66,86.398,37.819047,-121.290653,40,3.13,199.1824041
